Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
870_E._63RD_ST_@870_E_63RD_ST@.html,870_E._63RD_ST_,870_E_63RD_ST,870 E. 63RD ST ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"28","1928",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
1526_East_50TH_Street_@1526_E_50TH_ST@.html,1526_East_50TH_Street_,1526_E_50TH_ST,1526 East 50TH Street ,1526 E 50TH ST,"Chicago, IL","1526 E 50TH ST, Chicago, IL","1", Daily Maroon,October,"4","1935",,"-87.5864784","41.8043426","1526 e 50th st, chicago, il 60615, usa"
17_East_46TH_Street_@17_E_46TH_ST@.html,17_East_46TH_Street_,17_E_46TH_ST,17 East 46TH Street ,17 E 46TH ST,"Chicago, IL","17 E 46TH ST, Chicago, IL","1", Daily Maroon,March,"30","1926",,"-87.625398","41.8110533","17 e 46th st, chicago, il 60609, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"23","1976",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"20","1975",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"13","1975",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"3","1975",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"25","1975",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"18","1973",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1372_E._53RD_ST_@1372_E_53RD_ST@.html,1372_E._53RD_ST_,1372_E_53RD_ST,1372 E. 53RD ST ,1372 E 53RD ST,"Chicago, IL","1372 E 53RD ST, Chicago, IL","1", Daily Maroon,September,"26","1975",,"-87.5920413","41.799712","1372 e 53rd st, chicago, il 60615, usa"
1142_East_55TH_Street_@1142_E_55TH_ST@.html,1142_East_55TH_Street_,1142_E_55TH_ST,1142 East 55TH Street ,1142 E 55TH ST,"Chicago, IL","1142 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"8","1924",,"-87.5983033","41.7953772","1142 e 55th st, chicago, il 60615, usa"
1142_East_55TH_Street_@1142_E_55TH_ST@.html,1142_East_55TH_Street_,1142_E_55TH_ST,1142 East 55TH Street ,1142 E 55TH ST,"Chicago, IL","1142 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"4","1924",,"-87.5983033","41.7953772","1142 e 55th st, chicago, il 60615, usa"
1443_East_53RD_Street_@1443_E_53RD_ST@.html,1443_East_53RD_Street_,1443_E_53RD_ST,1443 East 53RD Street ,1443 E 53RD ST,"Chicago, IL","1443 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"6","1925",,"-87.5900672","41.7994004","1443 e 53rd st, chicago, il 60615, usa"
1443_East_53RD_Street_@1443_E_53RD_ST@.html,1443_East_53RD_Street_,1443_E_53RD_ST,1443 East 53RD Street ,1443 E 53RD ST,"Chicago, IL","1443 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"7","1925",,"-87.5900672","41.7994004","1443 e 53rd st, chicago, il 60615, usa"
1443_East_53RD_Street_@1443_E_53RD_ST@.html,1443_East_53RD_Street_,1443_E_53RD_ST,1443 East 53RD Street ,1443 E 53RD ST,"Chicago, IL","1443 E 53RD ST, Chicago, IL","1", Daily Maroon,September,"25","1981",,"-87.5900672","41.7994004","1443 e 53rd st, chicago, il 60615, usa"
1214_East_63RD_Street_@1214_E_63RD_ST@.html,1214_East_63RD_Street_,1214_E_63RD_ST,1214 East 63RD Street ,1214 E 63RD ST,"Chicago, IL","1214 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"27","1909",,"-87.595573","41.7807469","1214 e 63rd st, chicago, il 60637, usa"
1214_East_63RD_Street_@1214_E_63RD_ST@.html,1214_East_63RD_Street_,1214_E_63RD_ST,1214 East 63RD Street ,1214 E 63RD ST,"Chicago, IL","1214 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"23","1909",,"-87.595573","41.7807469","1214 e 63rd st, chicago, il 60637, usa"
1214_East_63RD_Street_@1214_E_63RD_ST@.html,1214_East_63RD_Street_,1214_E_63RD_ST,1214 East 63RD Street ,1214 E 63RD ST,"Chicago, IL","1214 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"12","1909",,"-87.595573","41.7807469","1214 e 63rd st, chicago, il 60637, usa"
1214_East_63RD_Street_@1214_E_63RD_ST@.html,1214_East_63RD_Street_,1214_E_63RD_ST,1214 East 63RD Street ,1214 E 63RD ST,"Chicago, IL","1214 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"24","1909",,"-87.595573","41.7807469","1214 e 63rd st, chicago, il 60637, usa"
1233_East_55TH_ST_@1233_E_55TH_ST@.html,1233_East_55TH_ST_,1233_E_55TH_ST,1233 East 55TH ST ,1233 E 55TH ST,"Chicago, IL","1233 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"17","1939",,"-87.5951223","41.7949024","1233 e 55th st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,August,"5","1977",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"13","1979",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"7","1978",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,August,"12","1977",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"10","1986",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,June,"2","1978",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
1613_East_53RD_Street_@1613_E_53RD_ST@.html,1613_East_53RD_Street_,1613_E_53RD_ST,1613 East 53RD Street ,1613 E 53RD ST,"Chicago, IL","1613 E 53RD ST, Chicago, IL","1", Daily Maroon,September,"26","1986",,"-87.5860939","41.7993913","1613 e 53rd st, chicago, il 60615, usa"
807_East_63RD_ST_@807_E_63RD_ST@.html,807_East_63RD_ST_,807_E_63RD_ST,807 East 63RD ST ,807 E 63RD ST,"Chicago, IL","807 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"31","1922",,"-87.605515","41.7802132","807 e 63rd st, chicago, il 60637, usa"
10_East_41ST_Street_@10_E_41ST_ST@.html,10_East_41ST_Street_,10_E_41ST_ST,10 East 41ST Street ,10 E 41ST ST,"Chicago, IL","10 E 41ST ST, Chicago, IL","1", Daily Maroon,March,"8","1968",,"-87.6253766","41.8201083","10 e 41st st, chicago, il 60653, usa"
1554_East_55TH_Street_@1554_E_55TH_ST@.html,1554_East_55TH_Street_,1554_E_55TH_ST,1554 East 55TH Street ,1554 E 55TH ST,"Chicago, IL","1554 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"26","1967",,"-87.588032","41.7955303","1554 e 55th st, chicago, il 60615, usa"
432_East_63RD_Street_@432_E_63RD_ST@.html,432_East_63RD_Street_,432_E_63RD_ST,432 East 63RD Street ,432 E 63RD ST,"Chicago, IL","432 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"26","1907",,"-87.6142604","41.7804739","432 e 63rd st, chicago, il 60637, usa"
1108_East_62ND_ST_@1108_E_62ND_ST@.html,1108_East_62ND_ST_,1108_E_62ND_ST,1108 East 62ND ST ,1108 E 62ND ST,"Chicago, IL","1108 E 62ND ST, Chicago, IL","1", Daily Maroon,February,"26","1916",,"-87.5990226","41.7824878","1108 e 62nd st, chicago, il 60637, usa"
1222_East_63RD_Street_@1222_E_63RD_ST@.html,1222_East_63RD_Street_,1222_E_63RD_ST,1222 East 63RD Street ,1222 E 63RD ST,"Chicago, IL","1222 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"31","1952",,"-87.5952799","41.7807397","1222 e 63rd st, chicago, il 60637, usa"
38_East_29TH_Street_@38_E_29TH_ST@.html,38_East_29TH_Street_,38_E_29TH_ST,38 East 29TH Street ,38 E 29TH ST,"Chicago, IL","38 E 29TH ST, Chicago, IL","1", Daily Maroon,January,"25","1922",,"-87.6242641","41.8419678","38 e 29th st, chicago, il 60616, usa"
38_East_29TH_Street_@38_E_29TH_ST@.html,38_East_29TH_Street_,38_E_29TH_ST,38 East 29TH Street ,38 E 29TH ST,"Chicago, IL","38 E 29TH ST, Chicago, IL","1", Daily Maroon,January,"11","1922",,"-87.6242641","41.8419678","38 e 29th st, chicago, il 60616, usa"
38_East_29TH_Street_@38_E_29TH_ST@.html,38_East_29TH_Street_,38_E_29TH_ST,38 East 29TH Street ,38 E 29TH ST,"Chicago, IL","38 E 29TH ST, Chicago, IL","1", Daily Maroon,February,"16","1922",,"-87.6242641","41.8419678","38 e 29th st, chicago, il 60616, usa"
38_East_29TH_Street_@38_E_29TH_ST@.html,38_East_29TH_Street_,38_E_29TH_ST,38 East 29TH Street ,38 E 29TH ST,"Chicago, IL","38 E 29TH ST, Chicago, IL","1", Daily Maroon,March,"2","1922",,"-87.6242641","41.8419678","38 e 29th st, chicago, il 60616, usa"
38_East_29TH_Street_@38_E_29TH_ST@.html,38_East_29TH_Street_,38_E_29TH_ST,38 East 29TH Street ,38 E 29TH ST,"Chicago, IL","38 E 29TH ST, Chicago, IL","1", Daily Maroon,April,"4","1922",,"-87.6242641","41.8419678","38 e 29th st, chicago, il 60616, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,May,"7","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,April,"16","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,April,"9","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,May,"21","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,May,"14","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
40_East_54TH_Street_@40_E_54TH_ST@.html,40_East_54TH_Street_,40_E_54TH_ST,40 East 54TH Street ,40 E 54TH ST,"Chicago, IL","40 E 54TH ST, Chicago, IL","1", Daily Maroon,April,"30","1971",,"-87.6252533","41.7964798","40 e 54th st, chicago, il 60615, usa"
1004_E._55TH_ST_@1004_E_55TH_ST@.html,1004_E._55TH_ST_,1004_E_55TH_ST,1004 E. 55TH ST ,1004 E 55TH ST,"Chicago, IL","1004 E 55TH ST, Chicago, IL","1", Daily Maroon,June,"6","1918",,"-87.5987273","41.7950409","1004 e 55th st, chicago, il 60615, usa"
1307_East_53RD_ST_@1307_E_53RD_ST@.html,1307_East_53RD_ST_,1307_E_53RD_ST,1307 East 53RD ST ,1307 E 53RD ST,"Chicago, IL","1307 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"3","1958",,"-87.594632","41.799337","1307 e 53rd st, chicago, il 60615, usa"
1289_East_55TH_Street_@1289_E_55TH_ST@.html,1289_East_55TH_Street_,1289_E_55TH_ST,1289 East 55TH Street ,1289 E 55TH ST,"Chicago, IL","1289 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"24","1914",,"-87.5949421","41.7950472","1289 e 55th st, chicago, il 60615, usa"
1289_East_55TH_Street_@1289_E_55TH_ST@.html,1289_East_55TH_Street_,1289_E_55TH_ST,1289 East 55TH Street ,1289 E 55TH ST,"Chicago, IL","1289 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"9","1914",,"-87.5949421","41.7950472","1289 e 55th st, chicago, il 60615, usa"
1289_East_55TH_Street_@1289_E_55TH_ST@.html,1289_East_55TH_Street_,1289_E_55TH_ST,1289 East 55TH Street ,1289 E 55TH ST,"Chicago, IL","1289 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"6","1914",,"-87.5949421","41.7950472","1289 e 55th st, chicago, il 60615, usa"
1289_East_55TH_Street_@1289_E_55TH_ST@.html,1289_East_55TH_Street_,1289_E_55TH_ST,1289 East 55TH Street ,1289 E 55TH ST,"Chicago, IL","1289 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"28","1914",,"-87.5949421","41.7950472","1289 e 55th st, chicago, il 60615, usa"
32_East_57TH_Street_@32_E_57TH_ST@.html,32_East_57TH_Street_,32_E_57TH_ST,32 East 57TH Street ,32 E 57TH ST,"Chicago, IL","32 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"1","1977",,"-87.6244018","41.7913024","32 e 57th st, chicago, il 60637, usa"
32_East_57TH_Street_@32_E_57TH_ST@.html,32_East_57TH_Street_,32_E_57TH_ST,32 East 57TH Street ,32 E 57TH ST,"Chicago, IL","32 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"22","1977",,"-87.6244018","41.7913024","32 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"15","1937",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"18","1916",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"15","1916",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,November,"30","1937",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"25","1916",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
1540_E._57TH_ST_@1540_E_57TH_ST@.html,1540_E._57TH_ST_,1540_E_57TH_ST,1540 E. 57TH ST ,1540 E 57TH ST,"Chicago, IL","1540 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"26","1937",,"-87.5871068","41.7918125","1540 e 57th st, chicago, il 60637, usa"
496_East_47TH_Street_@496_E_47TH_ST@.html,496_East_47TH_Street_,496_E_47TH_ST,496 East 47TH Street ,496 E 47TH ST,"Chicago, IL","496 E 47TH ST, Chicago, IL","1", Daily Maroon,April,"15","1903",,"-87.6138708","41.8094075","496 e 47th st, chicago, il 60653, usa"
496_East_47TH_Street_@496_E_47TH_ST@.html,496_East_47TH_Street_,496_E_47TH_ST,496 East 47TH Street ,496 E 47TH ST,"Chicago, IL","496 E 47TH ST, Chicago, IL","1", Daily Maroon,November,"20","1902",,"-87.6138708","41.8094075","496 e 47th st, chicago, il 60653, usa"
496_East_47TH_Street_@496_E_47TH_ST@.html,496_East_47TH_Street_,496_E_47TH_ST,496 East 47TH Street ,496 E 47TH ST,"Chicago, IL","496 E 47TH ST, Chicago, IL","1", Daily Maroon,October,"24","1902",,"-87.6138708","41.8094075","496 e 47th st, chicago, il 60653, usa"
496_East_47TH_Street_@496_E_47TH_ST@.html,496_East_47TH_Street_,496_E_47TH_ST,496 East 47TH Street ,496 E 47TH ST,"Chicago, IL","496 E 47TH ST, Chicago, IL","1", Daily Maroon,January,"12","1902",,"-87.6138708","41.8094075","496 e 47th st, chicago, il 60653, usa"
1346_East_53RD_ST_@1346_E_53RD_ST@.html,1346_East_53RD_ST_,1346_E_53RD_ST,1346 East 53RD ST ,1346 E 53RD ST,"Chicago, IL","1346 E 53RD ST, Chicago, IL","1", Daily Maroon,June,"4","1971",,"-87.5934847","41.7996491","1346 e 53rd st, chicago, il 60615, usa"
1346_East_53RD_ST_@1346_E_53RD_ST@.html,1346_East_53RD_ST_,1346_E_53RD_ST,1346 East 53RD ST ,1346 E 53RD ST,"Chicago, IL","1346 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"21","1971",,"-87.5934847","41.7996491","1346 e 53rd st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"15","1976",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"31","1980",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"10","1984",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"16","1961",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"19","1979",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"15","1986",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"22","1985",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"24","1976",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"18","1983",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"28","1977",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"14","1982",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"5","1980",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,January,"22","1982",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"1","1976",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"19","1985",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"26","1980",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"3","1984",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1502_East_55TH_Street_@1502_E_55TH_ST@.html,1502_East_55TH_Street_,1502_E_55TH_ST,1502 East 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"27","1984",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
